delivery_id,order_id,warehouse_id,dispatch_time,delivery_time,shipping_cost
D21760,ORD11761,WH-West,2026-02-27 10:07:00,2026-02-27 13:49:00,45.57
D21761,ORD11762,WH-Central,2026-01-26 18:02:00,2026-01-26 21:20:00,54.93
D21762,ORD11763,WH-West,2026-01-19 00:21:00,2026-01-19 02:02:00,74.28
D21763,ORD11764,WH-Central,2026-01-11 08:13:00,,87.47
D21764,ORD11765,WH-East,2026-02-24 07:47:00,2026-02-24 12:45:00,81.98
D21765,ORD11766,WH-West,2026-03-11 09:40:00,2026-03-11 13:36:00,95.59
D21766,ORD11767,WH-South,2026-01-21 13:13:00,,75.58
D21767,ORD11768,WH-East,2026-03-27 11:54:00,2026-03-27 15:10:00,103.12
D21768,ORD11769,WH-Central,2026-01-01 10:58:00,2026-01-01 11:38:00,43.66
D21769,ORD11770,WH-Central,2026-03-29 08:20:00,2026-03-29 09:27:00,74.57
D21770,ORD11771,WH-South,2026-03-08 09:55:00,2026-03-08 13:12:00,46.31
D21771,ORD11772,WH-West,2026-02-22 15:36:00,2026-02-22 18:42:00,55.14
D21772,ORD11773,WH-Central,2026-02-01 14:59:00,2026-02-01 18:29:00,77.34
D21773,ORD11774,WH-South,2026-02-25 03:46:00,2026-02-25 05:44:00,85.75
D21774,ORD11775,WH-West,2026-03-30 23:18:00,2026-03-31 00:15:00,84.32
D21775,ORD11776,WH-Central,2026-02-26 23:20:00,2026-02-27 00:53:00,79.46
D21776,ORD11777,WH-East,2026-03-05 18:43:00,2026-03-05 23:38:00,117.98
D21777,ORD11778,WH-West,2026-01-16 22:52:00,2026-01-17 02:05:00,90.07
D21778,ORD11779,WH-East,2026-01-15 11:36:00,2026-01-15 13:30:00,61.73
D21779,ORD11780,WH-Central,2026-01-24 10:47:00,2026-01-24 14:05:00,102.68
D21780,ORD11781,WH-North,2026-01-30 12:41:00,2026-01-30 16:41:00,50.37
D21781,ORD11782,WH-South,2026-02-26 00:13:00,,109.0
D21782,ORD11783,WH-South,2026-01-30 04:10:00,,93.06
D21783,ORD11784,WH-West,2026-01-19 05:16:00,2026-01-19 09:09:00,57.01
D21784,ORD11785,WH-West,2026-03-25 02:12:00,2026-03-25 06:06:00,36.43
D21785,ORD11786,WH-East,2026-03-30 09:08:00,2026-03-30 11:40:00,84.73
D21786,ORD11787,WH-North,2026-01-17 11:42:00,2026-01-17 13:58:00,101.18
D21787,ORD11788,WH-North,2026-02-17 03:48:00,2026-02-17 06:35:00,107.41
D21788,ORD11789,WH-East,2026-02-22 07:35:00,2026-02-22 12:15:00,83.2
D21789,ORD11790,WH-West,2026-02-03 22:53:00,,110.61
D21790,ORD11791,WH-East,2026-02-14 08:14:00,2026-02-14 09:25:00,39.22
D21791,ORD11792,WH-South,2026-02-06 06:22:00,,47.51
D21792,ORD11793,WH-South,2026-01-04 20:42:00,2026-01-04 23:40:00,93.84
D21793,ORD11794,WH-North,2026-02-24 02:19:00,2026-02-24 03:14:00,111.59
D21794,ORD11795,WH-West,2026-01-27 11:38:00,2026-01-27 12:57:00,88.51
D21795,ORD11796,WH-West,2026-03-24 21:27:00,2026-03-25 01:42:00,66.32
D21796,ORD11797,WH-South,2026-03-14 04:21:00,2026-03-14 09:05:00,63.1
D21797,ORD11798,WH-East,2026-02-02 13:49:00,2026-02-02 17:50:00,99.8
D21798,ORD11799,WH-Central,2026-02-16 22:11:00,2026-02-16 23:16:00,40.11
D21799,ORD11800,WH-West,2026-01-05 16:51:00,2026-01-05 18:56:00,58.96
D21800,ORD11801,WH-East,2026-01-23 02:52:00,2026-01-23 05:57:00,116.14
D21801,ORD11802,WH-East,2026-02-02 22:19:00,2026-02-03 02:42:00,78.3
D21802,ORD11803,WH-South,2026-03-14 19:30:00,2026-03-14 20:01:00,95.98
D21803,ORD11804,WH-South,2026-01-13 17:04:00,2026-01-13 18:11:00,92.06
D21804,ORD11805,WH-Central,2026-01-31 23:20:00,2026-02-01 02:27:00,38.62
D21805,ORD11806,WH-South,2026-02-27 17:24:00,2026-02-27 18:19:00,109.47
D21806,ORD11807,WH-North,2026-02-15 21:50:00,2026-02-16 01:49:00,89.18
D21807,ORD11808,WH-South,2026-03-10 20:46:00,2026-03-10 23:59:00,38.98
D21808,ORD11809,WH-East,2026-02-26 07:46:00,2026-02-26 10:53:00,75.45
D21809,ORD11810,WH-North,2026-02-06 14:13:00,2026-02-06 15:43:00,105.96
D21810,ORD11811,WH-Central,2026-03-19 06:27:00,,93.81
D21811,ORD11812,WH-South,2026-02-08 09:24:00,,112.11
D21812,ORD11813,WH-South,2026-03-11 11:18:00,2026-03-11 13:06:00,39.6
D21813,ORD11814,WH-North,2026-01-03 06:06:00,2026-01-03 10:50:00,93.56
D21814,ORD11815,WH-South,2026-03-04 08:13:00,2026-03-04 09:34:00,81.44
D21815,ORD11816,WH-South,2026-02-16 18:10:00,2026-02-16 20:31:00,48.22
D21816,ORD11817,WH-North,2026-01-29 07:10:00,2026-01-29 08:49:00,103.3
D21817,ORD11818,WH-South,2026-01-25 10:43:00,2026-01-25 13:22:00,38.33
D21818,ORD11819,WH-Central,2026-03-15 00:39:00,2026-03-15 05:03:00,82.45
D21819,ORD11820,WH-West,2026-01-08 04:43:00,,58.26
D21820,ORD11821,WH-East,2026-01-15 17:06:00,2026-01-15 20:48:00,35.55
D21821,ORD11822,WH-South,2026-02-20 00:23:00,2026-02-20 04:59:00,85.87
D21822,ORD11823,WH-North,2026-03-03 05:23:00,2026-03-03 08:01:00,36.62
D21823,ORD11824,WH-North,2026-01-11 20:12:00,2026-01-11 21:24:00,40.88
D21824,ORD11825,WH-North,2026-02-21 01:10:00,2026-02-21 02:05:00,72.22
D21825,ORD11826,WH-North,2026-03-06 08:38:00,,70.52
D21826,ORD11827,WH-South,2026-01-27 08:16:00,2026-01-27 13:04:00,115.08
D21827,ORD11828,WH-East,2026-02-15 14:37:00,2026-02-15 17:59:00,31.86
D21828,ORD11829,WH-Central,2026-01-05 18:50:00,2026-01-05 20:03:00,111.06
D21829,ORD11830,WH-East,2026-03-14 10:26:00,2026-03-14 12:11:00,110.72
D21830,ORD11831,WH-West,2026-02-01 13:10:00,2026-02-01 18:04:00,50.71
D21831,ORD11832,WH-East,2026-03-24 19:51:00,,32.21
D21832,ORD11833,WH-South,2026-03-13 23:51:00,2026-03-14 03:11:00,34.23
D21833,ORD11834,WH-West,2026-03-24 06:05:00,2026-03-24 07:02:00,116.25
D21834,ORD11835,WH-North,2026-03-29 07:50:00,2026-03-29 08:40:00,111.33
D21835,ORD11836,WH-South,2026-01-24 20:25:00,2026-01-24 22:35:00,73.88
D21836,ORD11837,WH-North,2026-03-25 03:43:00,,65.17
D21837,ORD11838,WH-Central,2026-03-04 02:06:00,,76.18
D21838,ORD11839,WH-South,2026-01-29 13:23:00,2026-01-29 15:48:00,50.14
D21839,ORD11840,WH-Central,2026-03-30 02:16:00,2026-03-30 06:49:00,54.59
D21840,ORD11841,WH-Central,2026-03-08 20:36:00,2026-03-09 00:25:00,112.1
D21841,ORD11842,WH-Central,2026-01-07 16:39:00,,101.16
D21842,ORD11843,WH-Central,2026-03-08 23:57:00,2026-03-09 01:14:00,52.42
D21843,ORD11844,WH-South,2026-03-16 04:48:00,2026-03-16 07:30:00,111.83
D21844,ORD11845,WH-South,2026-01-13 11:39:00,2026-01-13 13:36:00,44.42
D21845,ORD11846,WH-North,2026-02-09 09:44:00,2026-02-09 12:39:00,88.27
D21846,ORD11847,WH-Central,2026-02-11 18:48:00,2026-02-11 21:15:00,102.38
D21847,ORD11848,WH-South,2026-02-21 11:35:00,2026-02-21 14:43:00,34.81
D21848,ORD11849,WH-South,2026-02-05 15:44:00,,73.21
D21849,ORD11850,WH-North,2026-01-13 19:41:00,2026-01-13 22:49:00,117.54
D21850,ORD11851,WH-Central,2026-01-30 20:20:00,2026-01-30 22:08:00,62.09
D21851,ORD11852,WH-West,2026-01-23 12:17:00,2026-01-23 16:08:00,118.49
D21852,ORD11853,WH-East,2026-02-15 21:31:00,2026-02-16 00:35:00,111.64
D21853,ORD11854,WH-West,2026-01-18 20:46:00,2026-01-18 22:30:00,104.3
D21854,ORD11855,WH-South,2026-01-10 13:45:00,2026-01-10 17:50:00,34.1
D21855,ORD11856,WH-Central,2026-01-22 11:50:00,,100.86
D21856,ORD11857,WH-Central,2026-03-04 22:58:00,2026-03-05 00:33:00,30.31
D21857,ORD11858,WH-South,2026-01-01 19:39:00,2026-01-01 22:10:00,107.42
D21858,ORD11859,WH-South,2026-01-28 20:57:00,2026-01-28 21:46:00,30.23
D21859,ORD11860,WH-East,2026-02-17 13:18:00,2026-02-17 17:12:00,61.81
D21860,ORD11861,WH-East,2026-03-01 07:30:00,2026-03-01 08:30:00,40.26
D21861,ORD11862,WH-Central,2026-02-06 16:34:00,2026-02-06 17:49:00,72.32
D21862,ORD11863,WH-East,2026-02-24 04:36:00,2026-02-24 08:28:00,60.75
D21863,ORD11864,WH-West,2026-02-20 05:24:00,,76.47
D21864,ORD11865,WH-East,2026-03-05 20:21:00,2026-03-06 01:18:00,108.94
D21865,ORD11866,WH-East,2026-02-27 20:26:00,2026-02-27 21:17:00,119.38
D21866,ORD11867,WH-West,2026-01-18 11:32:00,,94.66
D21867,ORD11868,WH-West,2026-01-25 23:13:00,2026-01-26 02:25:00,101.76
D21868,ORD11869,WH-East,2026-01-06 21:40:00,2026-01-07 01:18:00,97.81
D21869,ORD11870,WH-Central,2026-01-25 11:56:00,2026-01-25 15:13:00,49.75
D21870,ORD11871,WH-East,2026-02-17 15:22:00,2026-02-17 18:56:00,114.73
D21871,ORD11872,WH-Central,2026-02-20 15:03:00,2026-02-20 15:43:00,87.67
D21872,ORD11873,WH-North,2026-01-08 18:13:00,2026-01-08 19:22:00,55.95
D21873,ORD11874,WH-Central,2026-01-24 07:58:00,2026-01-24 10:37:00,103.66
D21874,ORD11875,WH-East,2026-01-12 03:23:00,2026-01-12 05:53:00,33.33
D21875,ORD11876,WH-West,2026-02-01 09:45:00,2026-02-01 12:54:00,98.9
D21876,ORD11877,WH-South,2026-03-05 10:40:00,,107.87
D21877,ORD11878,WH-West,2026-01-10 16:48:00,2026-01-10 21:36:00,77.49
D21878,ORD11879,WH-North,2026-01-21 04:58:00,2026-01-21 06:33:00,106.27
D21879,ORD11880,WH-South,2026-03-03 07:45:00,2026-03-03 11:46:00,37.87
D21880,ORD11881,WH-West,2026-03-10 11:30:00,2026-03-10 12:45:00,59.14
D21881,ORD11882,WH-East,2026-02-07 08:42:00,2026-02-07 13:19:00,75.8
D21882,ORD11883,WH-West,2026-01-26 11:52:00,2026-01-26 16:10:00,76.82
D21883,ORD11884,WH-North,2026-03-22 19:54:00,2026-03-22 20:35:00,101.97
D21884,ORD11885,WH-West,2026-02-13 12:47:00,2026-02-13 17:20:00,100.21
D21885,ORD11886,WH-Central,2026-01-20 01:46:00,,58.22
D21886,ORD11887,WH-North,2026-01-16 02:38:00,2026-01-16 07:12:00,94.49
D21887,ORD11888,WH-South,2026-03-07 15:20:00,2026-03-07 19:17:00,62.98
D21888,ORD11889,WH-North,2026-01-17 15:33:00,,105.0
D21889,ORD11890,WH-Central,2026-03-15 19:10:00,2026-03-15 21:37:00,114.85
D21890,ORD11891,WH-South,2026-01-30 15:00:00,2026-01-30 15:51:00,47.25
D21891,ORD11892,WH-West,2026-03-07 17:48:00,2026-03-07 18:55:00,89.92
D21892,ORD11893,WH-South,2026-03-15 08:40:00,,111.48
D21893,ORD11894,WH-Central,2026-02-27 18:57:00,2026-02-27 23:22:00,30.53
D21894,ORD11895,WH-North,2026-03-23 22:02:00,2026-03-24 02:16:00,50.02
D21895,ORD11896,WH-East,2026-02-23 13:18:00,2026-02-23 17:44:00,46.41
D21896,ORD11897,WH-South,2026-02-15 09:58:00,,119.73
D21897,ORD11898,WH-South,2026-03-11 02:16:00,2026-03-11 06:32:00,103.17
D21898,ORD11899,WH-South,2026-01-25 15:52:00,,71.2
D21899,ORD11900,WH-North,2026-01-06 13:33:00,2026-01-06 17:22:00,115.55
D21900,ORD11901,WH-East,2026-01-04 05:34:00,2026-01-04 06:52:00,94.68
D21901,ORD11902,WH-West,2026-01-28 07:19:00,2026-01-28 09:23:00,94.65
D21902,ORD11903,WH-Central,2026-03-06 04:35:00,2026-03-06 05:34:00,115.18
D21903,ORD11904,WH-North,2026-02-28 22:45:00,,54.77
D21904,ORD11905,WH-West,2026-01-22 12:22:00,2026-01-22 14:45:00,38.87
D21905,ORD11906,WH-West,2026-02-18 17:13:00,,114.86
D21906,ORD11907,WH-North,2026-01-19 19:25:00,2026-01-19 22:20:00,63.31
D21907,ORD11908,WH-North,2026-02-11 07:16:00,2026-02-11 11:27:00,96.51
D21908,ORD11909,WH-Central,2026-02-17 19:13:00,2026-02-17 23:28:00,86.9
D21909,ORD11910,WH-North,2026-01-30 00:10:00,2026-01-30 04:37:00,47.82
D21910,ORD11911,WH-West,2026-02-15 18:55:00,2026-02-15 20:51:00,91.52
D21911,ORD11912,WH-West,2026-01-08 10:48:00,2026-01-08 15:45:00,116.71
D21912,ORD11913,WH-Central,2026-02-24 04:20:00,,36.19
D21913,ORD11914,WH-West,2026-03-05 04:12:00,2026-03-05 09:08:00,108.63
D21914,ORD11915,WH-North,2026-02-20 18:50:00,2026-02-20 19:43:00,43.64
D21915,ORD11916,WH-South,2026-02-11 10:20:00,2026-02-11 13:17:00,46.95
D21916,ORD11917,WH-Central,2026-02-22 17:27:00,2026-02-22 19:33:00,54.0
D21917,ORD11918,WH-North,2026-03-19 13:44:00,2026-03-19 14:36:00,59.02
D21918,ORD11919,WH-East,2026-03-26 05:38:00,2026-03-26 07:09:00,45.33
D21919,ORD11920,WH-North,2026-01-27 06:21:00,2026-01-27 09:21:00,67.23
D21920,ORD11921,WH-West,2026-02-01 17:25:00,2026-02-01 20:14:00,94.47
D21921,ORD11922,WH-East,2026-03-03 10:47:00,2026-03-03 14:56:00,105.89
D21922,ORD11923,WH-North,2026-03-07 03:27:00,2026-03-07 07:13:00,109.67
D21923,ORD11924,WH-South,2026-01-20 13:58:00,2026-01-20 16:07:00,58.58
D21924,ORD11925,WH-Central,2026-02-21 06:59:00,,119.95
D21925,ORD11926,WH-Central,2026-01-11 03:57:00,2026-01-11 06:51:00,117.52
D21926,ORD11927,WH-East,2026-03-08 01:26:00,2026-03-08 03:14:00,57.17
D21927,ORD11928,WH-North,2026-01-09 03:13:00,2026-01-09 04:35:00,81.94
D21928,ORD11929,WH-North,2026-03-10 10:33:00,2026-03-10 11:54:00,71.9
D21929,ORD11930,WH-South,2026-03-11 18:03:00,2026-03-11 19:29:00,90.29
D21930,ORD11931,WH-South,2026-03-01 01:49:00,2026-03-01 02:34:00,60.27
D21931,ORD11932,WH-South,2026-02-08 09:55:00,2026-02-08 13:10:00,113.62
D21932,ORD11933,WH-West,2026-03-27 20:45:00,,80.61
D21933,ORD11934,WH-Central,2026-02-14 00:19:00,2026-02-14 02:28:00,92.16
D21934,ORD11935,WH-Central,2026-03-21 05:10:00,2026-03-21 06:50:00,38.27
D21935,ORD11936,WH-West,2026-02-24 21:46:00,2026-02-24 22:47:00,67.21
D21936,ORD11937,WH-South,2026-02-21 13:40:00,2026-02-21 16:56:00,118.95
D21937,ORD11938,WH-North,2026-03-24 08:39:00,2026-03-24 13:03:00,112.6
D21938,ORD11939,WH-North,2026-01-26 13:38:00,2026-01-26 15:01:00,84.71
D21939,ORD11940,WH-North,2026-03-07 18:53:00,2026-03-07 20:47:00,60.05
D21940,ORD11941,WH-East,2026-03-29 21:23:00,2026-03-30 01:44:00,47.32
D21941,ORD11942,WH-North,2026-02-25 04:41:00,,48.28
D21942,ORD11943,WH-Central,2026-01-30 04:42:00,,83.5
D21943,ORD11944,WH-East,2026-03-25 01:55:00,2026-03-25 06:39:00,101.26
D21944,ORD11945,WH-East,2026-02-26 02:10:00,2026-02-26 05:55:00,35.18
D21945,ORD11946,WH-West,2026-03-05 17:28:00,2026-03-05 20:38:00,98.75
D21946,ORD11947,WH-Central,2026-02-13 20:20:00,2026-02-13 22:52:00,83.47
D21947,ORD11948,WH-South,2026-02-25 22:34:00,2026-02-26 00:57:00,119.69
D21948,ORD11949,WH-South,2026-02-22 05:20:00,2026-02-22 10:03:00,102.77
D21949,ORD11950,WH-West,2026-02-13 18:51:00,2026-02-13 22:43:00,110.71
D21950,ORD11951,WH-South,2026-03-17 08:44:00,2026-03-17 10:57:00,37.71
D21951,ORD11952,WH-West,2026-03-11 23:11:00,,101.12
D21952,ORD11953,WH-North,2026-02-17 13:13:00,,35.03
D21953,ORD11954,WH-South,2026-01-13 00:00:00,2026-01-13 01:42:00,107.28
D21954,ORD11955,WH-South,2026-01-22 15:39:00,2026-01-22 17:21:00,106.82
D21955,ORD11956,WH-Central,2026-02-09 16:02:00,2026-02-09 16:52:00,110.32
D21956,ORD11957,WH-East,2026-03-22 17:03:00,2026-03-22 20:05:00,33.26
D21957,ORD11958,WH-Central,2026-01-03 23:31:00,2026-01-04 01:17:00,44.72
D21958,ORD11959,WH-South,2026-03-08 14:34:00,,44.66
D21959,ORD11960,WH-North,2026-01-04 13:56:00,2026-01-04 15:45:00,49.1
D21960,ORD11961,WH-South,2026-03-19 02:17:00,2026-03-19 05:41:00,91.38
D21961,ORD11962,WH-West,2026-02-19 00:56:00,2026-02-19 02:21:00,87.55
D21962,ORD11963,WH-Central,2026-02-23 00:49:00,2026-02-23 04:23:00,51.1
D21963,ORD11964,WH-West,2026-03-08 17:03:00,2026-03-08 18:32:00,47.61
D21964,ORD11965,WH-Central,2026-03-06 11:58:00,2026-03-06 13:06:00,90.0
D21965,ORD11966,WH-East,2026-02-14 18:12:00,2026-02-14 21:49:00,37.18
D21966,ORD11967,WH-East,2026-01-22 02:17:00,2026-01-22 06:43:00,103.82
D21967,ORD11968,WH-North,2026-01-06 18:59:00,,115.22
D21968,ORD11969,WH-West,2026-01-15 07:59:00,,44.54
D21969,ORD11970,WH-North,2026-03-04 08:07:00,2026-03-04 09:50:00,95.2
D21970,ORD11971,WH-North,2026-03-20 18:05:00,2026-03-20 19:06:00,35.91
D21971,ORD11972,WH-West,2026-01-03 17:44:00,2026-01-03 20:07:00,78.21
D21972,ORD11973,WH-West,2026-02-27 17:00:00,2026-02-27 21:22:00,72.11
D21973,ORD11974,WH-Central,2026-01-14 16:51:00,2026-01-14 20:25:00,110.75
D21974,ORD11975,WH-South,2026-03-31 04:01:00,2026-03-31 08:42:00,78.44
D21975,ORD11976,WH-East,2026-03-10 23:53:00,2026-03-11 03:00:00,100.14
D21976,ORD11977,WH-Central,2026-02-24 03:49:00,2026-02-24 07:34:00,88.82
D21977,ORD11978,WH-East,2026-01-17 15:25:00,,84.55
D21978,ORD11979,WH-South,2026-01-03 13:57:00,,118.98
D21979,ORD11980,WH-North,2026-01-23 05:58:00,,43.68
D21980,ORD11981,WH-South,2026-03-02 19:55:00,2026-03-02 21:47:00,59.15
D21981,ORD11982,WH-North,2026-01-22 16:51:00,2026-01-22 18:25:00,114.12
D21982,ORD11983,WH-North,2026-02-27 03:39:00,2026-02-27 05:50:00,119.21
D21983,ORD11984,WH-South,2026-03-11 16:15:00,2026-03-11 18:18:00,61.16
D21984,ORD11985,WH-North,2026-03-23 04:22:00,2026-03-23 06:25:00,33.93
D21985,ORD11986,WH-North,2026-02-22 16:09:00,2026-02-22 19:02:00,86.78
D21986,ORD11987,WH-Central,2026-03-28 21:16:00,2026-03-29 00:32:00,105.23
D21987,ORD11988,WH-West,2026-03-04 19:34:00,2026-03-05 00:07:00,54.7
D21988,ORD11989,WH-Central,2026-03-28 22:16:00,2026-03-29 00:15:00,72.51
D21989,ORD11990,WH-North,2026-03-11 21:01:00,2026-03-11 22:01:00,61.44
D21990,ORD11991,WH-East,2026-03-18 12:22:00,2026-03-18 13:25:00,44.41
D21991,ORD11992,WH-North,2026-02-16 15:30:00,2026-02-16 19:02:00,48.51
D21992,ORD11993,WH-Central,2026-03-14 17:59:00,2026-03-14 21:16:00,49.09
D21993,ORD11994,WH-West,2026-03-16 07:57:00,,104.19
D21994,ORD11995,WH-Central,2026-01-08 23:43:00,2026-01-09 03:40:00,108.06
D21995,ORD11996,WH-North,2026-03-26 05:42:00,2026-03-26 06:40:00,118.49
D21996,ORD11997,WH-West,2026-03-01 17:37:00,2026-03-01 21:57:00,99.05
D21997,ORD11998,WH-East,2026-01-05 18:23:00,2026-01-05 22:22:00,99.0
D21998,ORD11999,WH-West,2026-01-21 03:34:00,,63.58
D21999,ORD12000,WH-North,2026-01-13 14:45:00,,62.16
D22000,ORD12001,WH-East,2026-02-09 01:48:00,2026-02-09 02:52:00,73.18
D22001,ORD12002,WH-North,2026-02-06 13:56:00,,70.83
D22002,ORD12003,WH-Central,2026-01-22 09:11:00,,91.2
D22003,ORD12004,WH-West,2026-02-06 14:39:00,2026-02-06 16:03:00,92.28
D22004,ORD12005,WH-North,2026-01-25 10:44:00,2026-01-25 13:17:00,100.7
D22005,ORD12006,WH-East,2026-03-04 05:37:00,2026-03-04 08:59:00,94.83
D22006,ORD12007,WH-East,2026-01-01 04:40:00,2026-01-01 08:23:00,110.87
D22007,ORD12008,WH-Central,2026-03-10 04:16:00,2026-03-10 07:26:00,99.94
D22008,ORD12009,WH-Central,2026-01-12 10:15:00,2026-01-12 13:06:00,52.88
D22009,ORD12010,WH-North,2026-03-07 04:37:00,2026-03-07 09:21:00,112.37
D22010,ORD12011,WH-East,2026-01-02 13:25:00,,42.71
D22011,ORD12012,WH-Central,2026-02-12 12:12:00,,86.72
D22012,ORD12013,WH-East,2026-01-03 10:26:00,2026-01-03 14:38:00,35.67
D22013,ORD12014,WH-South,2026-02-19 17:06:00,2026-02-19 19:11:00,54.13
D22014,ORD12015,WH-South,2026-01-18 07:51:00,2026-01-18 11:55:00,91.28
D22015,ORD12016,WH-West,2026-01-29 21:15:00,2026-01-29 23:28:00,50.37
D22016,ORD12017,WH-East,2026-03-30 14:32:00,2026-03-30 19:16:00,67.92
D22017,ORD12018,WH-North,2026-03-09 00:19:00,2026-03-09 02:23:00,99.03
D22018,ORD12019,WH-North,2026-03-13 17:47:00,2026-03-13 21:14:00,35.51
D22019,ORD12020,WH-South,2026-01-26 13:16:00,,68.98
D22020,ORD12021,WH-Central,2026-01-29 02:59:00,2026-01-29 05:01:00,39.11
D22021,ORD12022,WH-South,2026-02-12 16:01:00,2026-02-12 20:15:00,45.13
D22022,ORD12023,WH-West,2026-03-10 16:29:00,2026-03-10 18:33:00,54.97
D22023,ORD12024,WH-North,2026-03-18 04:04:00,2026-03-18 08:50:00,34.96
D22024,ORD12025,WH-North,2026-03-24 16:58:00,2026-03-24 20:37:00,93.25
D22025,ORD12026,WH-South,2026-03-10 10:36:00,2026-03-10 14:47:00,88.71
D22026,ORD12027,WH-West,2026-02-17 09:17:00,2026-02-17 12:27:00,103.23
D22027,ORD12028,WH-West,2026-02-07 12:08:00,2026-02-07 16:40:00,55.81
D22028,ORD12029,WH-North,2026-02-01 22:44:00,,82.57
D22029,ORD12030,WH-South,2026-01-12 17:52:00,,65.85
D22030,ORD12031,WH-North,2026-03-15 02:42:00,2026-03-15 04:19:00,55.87
D22031,ORD12032,WH-North,2026-03-07 15:12:00,2026-03-07 17:44:00,108.2
D22032,ORD12033,WH-East,2026-03-11 22:14:00,2026-03-12 01:01:00,67.04
D22033,ORD12034,WH-East,2026-03-29 19:26:00,2026-03-29 22:10:00,38.54
D22034,ORD12035,WH-North,2026-03-04 16:20:00,2026-03-04 18:15:00,63.41
D22035,ORD12036,WH-Central,2026-01-14 16:44:00,2026-01-14 20:18:00,62.9
D22036,ORD12037,WH-West,2026-02-18 10:07:00,2026-02-18 10:49:00,70.16
D22037,ORD12038,WH-East,2026-03-12 20:57:00,2026-03-12 22:29:00,110.83
D22038,ORD12039,WH-East,2026-03-19 19:24:00,2026-03-19 22:41:00,48.95
D22039,ORD12040,WH-North,2026-02-20 08:30:00,2026-02-20 10:39:00,91.85
D22040,ORD12041,WH-South,2026-02-09 10:41:00,,31.15
D22041,ORD12042,WH-West,2026-01-11 06:32:00,2026-01-11 08:43:00,37.78
D22042,ORD12043,WH-Central,2026-01-04 07:14:00,2026-01-04 11:01:00,75.77
D22043,ORD12044,WH-Central,2026-01-11 10:04:00,2026-01-11 11:17:00,88.2
D22044,ORD12045,WH-South,2026-03-10 06:11:00,2026-03-10 09:10:00,32.34
D22045,ORD12046,WH-North,2026-03-14 15:33:00,,94.74
D22046,ORD12047,WH-East,2026-03-20 18:14:00,2026-03-20 22:35:00,69.84
D22047,ORD12048,WH-South,2026-02-11 02:56:00,,113.34
D22048,ORD12049,WH-West,2026-02-09 03:27:00,2026-02-09 06:22:00,113.51
D22049,ORD12050,WH-North,2026-02-22 17:29:00,,71.02
D22050,ORD12051,WH-South,2026-01-13 21:26:00,2026-01-14 01:05:00,107.02
D22051,ORD12052,WH-South,2026-02-20 16:29:00,,82.79
D22052,ORD12053,WH-West,2026-03-15 00:53:00,2026-03-15 04:01:00,71.91
D22053,ORD12054,WH-South,2026-03-16 04:46:00,2026-03-16 08:04:00,49.69
D22054,ORD12055,WH-South,2026-03-04 18:26:00,2026-03-04 19:25:00,95.32
D22055,ORD12056,WH-East,2026-01-26 05:08:00,,82.32
D22056,ORD12057,WH-West,2026-01-10 09:50:00,2026-01-10 13:03:00,111.45
D22057,ORD12058,WH-West,2026-01-21 15:39:00,2026-01-21 18:47:00,68.33
D22058,ORD12059,WH-North,2026-03-21 17:48:00,2026-03-21 21:16:00,49.3
D22059,ORD12060,WH-West,2026-02-11 05:36:00,2026-02-11 07:51:00,84.51
D22060,ORD12061,WH-West,2026-03-28 20:30:00,2026-03-29 00:54:00,94.0
D22061,ORD12062,WH-North,2026-02-22 20:40:00,2026-02-22 23:33:00,111.49
D22062,ORD12063,WH-East,2026-01-08 16:54:00,,111.83
D22063,ORD12064,WH-Central,2026-01-15 06:55:00,2026-01-15 07:50:00,35.58
D22064,ORD12065,WH-East,2026-02-05 17:13:00,2026-02-05 18:50:00,80.65
D22065,ORD12066,WH-North,2026-02-05 17:50:00,,34.87
D22066,ORD12067,WH-North,2026-01-01 22:51:00,2026-01-02 00:27:00,43.59
D22067,ORD12068,WH-East,2026-03-31 13:58:00,2026-03-31 15:36:00,36.9
D22068,ORD12069,WH-South,2026-01-11 15:27:00,2026-01-11 18:32:00,111.48
D22069,ORD12070,WH-Central,2026-01-28 03:10:00,2026-01-28 03:58:00,53.86
D22070,ORD12071,WH-North,2026-03-28 02:21:00,,107.65
D22071,ORD12072,WH-East,2026-02-23 07:28:00,2026-02-23 10:55:00,93.88
D22072,ORD12073,WH-West,2026-02-23 14:48:00,2026-02-23 18:08:00,77.97
D22073,ORD12074,WH-North,2026-01-23 05:27:00,2026-01-23 09:33:00,67.71
D22074,ORD12075,WH-South,2026-02-22 17:02:00,,52.74
D22075,ORD12076,WH-Central,2026-03-17 19:57:00,2026-03-17 21:24:00,53.6
D22076,ORD12077,WH-East,2026-03-08 05:00:00,2026-03-08 06:24:00,115.87
D22077,ORD12078,WH-East,2026-01-26 17:38:00,2026-01-26 19:44:00,67.59
D22078,ORD12079,WH-West,2026-01-28 02:14:00,2026-01-28 06:09:00,80.09
D22079,ORD12080,WH-West,2026-03-20 06:29:00,2026-03-20 10:14:00,30.48
D22080,ORD12081,WH-East,2026-01-14 05:18:00,2026-01-14 07:04:00,60.66
D22081,ORD12082,WH-West,2026-02-21 08:15:00,2026-02-21 09:25:00,93.32
D22082,ORD12083,WH-South,2026-01-17 01:00:00,2026-01-17 03:35:00,93.19
D22083,ORD12084,WH-South,2026-02-12 19:50:00,2026-02-12 22:53:00,44.21
